DEPARTURES_PERFORMED,ORIGIN_STATE_ABR,ORIGIN_STATE_NM,DEST_STATE_ABR,DEST_STATE_NM,YEAR,MONTH
1.00,LA,Louisiana,CO,Colorado,2025,2
1.00,LA,Louisiana,CO,Colorado,2025,2
1.00,LA,Louisiana,CO,Colorado,2025,2
1.00,LA,Louisiana,CT,Connecticut,2025,2
1.00,LA,Louisiana,CT,Connecticut,2025,2
1.00,LA,Louisiana,FL,Florida,2025,2
1.00,LA,Louisiana,FL,Florida,2025,2
1.00,LA,Louisiana,FL,Florida,2025,2
1.00,LA,Louisiana,FL,Florida,2025,2
1.00,LA,Louisiana,FL,Florida,2025,2
1.00,LA,Louisiana,FL,Florida,2025,2
1.00,LA,Louisiana,FL,Florida,2025,2
1.00,LA,Louisiana,FL,Florida,2025,2
1.00,LA,Louisiana,GA,Georgia,2025,2
1.00,LA,Louisiana,GA,Georgia,2025,2
1.00,LA,Louisiana,GA,Georgia,2025,2
1.00,LA,Louisiana,GA,Georgia,2025,2
1.00,LA,Louisiana,GA,Georgia,2025,2
1.00,LA,Louisiana,IA,Iowa,2025,2
1.00,LA,Louisiana,IL,Illinois,2025,2
1.00,LA,Louisiana,KS,Kansas,2025,2
1.00,LA,Louisiana,KS,Kansas,2025,2
1.00,LA,Louisiana,KY,Kentucky,2025,2
1.00,LA,Louisiana,KY,Kentucky,2025,2
1.00,LA,Louisiana,LA,Louisiana,2025,2
1.00,LA,Louisiana,LA,Louisiana,2025,2
1.00,LA,Louisiana,LA,Louisiana,2025,2
1.00,LA,Louisiana,LA,Louisiana,2025,2
1.00,LA,Louisiana,LA,Louisiana,2025,2
1.00,LA,Louisiana,LA,Louisiana,2025,2
1.00,LA,Louisiana,LA,Louisiana,2025,2
1.00,LA,Louisiana,MA,Massachusetts,2025,2
1.00,LA,Louisiana,MD,Maryland,2025,2
1.00,LA,Louisiana,MD,Maryland,2025,2
1.00,LA,Louisiana,MI,Michigan,2025,2
1.00,LA,Louisiana,MI,Michigan,2025,2
1.00,LA,Louisiana,MN,Minnesota,2025,2
1.00,LA,Louisiana,MN,Minnesota,2025,2
1.00,LA,Louisiana,MO,Missouri,2025,2
1.00,LA,Louisiana,MO,Missouri,2025,2
1.00,LA,Louisiana,MO,Missouri,2025,2
1.00,LA,Louisiana,MO,Missouri,2025,2
1.00,LA,Louisiana,MO,Missouri,2025,2
1.00,LA,Louisiana,MS,Mississippi,2025,2
1.00,LA,Louisiana,MS,Mississippi,2025,2
1.00,LA,Louisiana,MS,Mississippi,2025,2
1.00,LA,Louisiana,MS,Mississippi,2025,2
1.00,LA,Louisiana,MS,Mississippi,2025,2
1.00,LA,Louisiana,MS,Mississippi,2025,2
1.00,LA,Louisiana,NC,North Carolina,2025,2
1.00,LA,Louisiana,NC,North Carolina,2025,2
1.00,LA,Louisiana,NE,Nebraska,2025,2
1.00,LA,Louisiana,NE,Nebraska,2025,2
1.00,LA,Louisiana,NJ,New Jersey,2025,2
1.00,LA,Louisiana,NJ,New Jersey,2025,2
1.00,LA,Louisiana,NM,New Mexico,2025,2
1.00,LA,Louisiana,NM,New Mexico,2025,2
1.00,LA,Louisiana,NV,Nevada,2025,2
1.00,LA,Louisiana,NY,New York,2025,2
1.00,LA,Louisiana,NY,New York,2025,2
1.00,LA,Louisiana,NY,New York,2025,2
1.00,LA,Louisiana,NY,New York,2025,2
1.00,LA,Louisiana,OH,Ohio,2025,2
1.00,LA,Louisiana,OK,Oklahoma,2025,2
1.00,LA,Louisiana,OK,Oklahoma,2025,2
1.00,LA,Louisiana,OK,Oklahoma,2025,2
1.00,LA,Louisiana,OK,Oklahoma,2025,2
1.00,LA,Louisiana,OK,Oklahoma,2025,2
1.00,LA,Louisiana,PA,Pennsylvania,2025,2
1.00,LA,Louisiana,PA,Pennsylvania,2025,2
1.00,LA,Louisiana,PA,Pennsylvania,2025,2
1.00,LA,Louisiana,PA,Pennsylvania,2025,2
1.00,LA,Louisiana,PA,Pennsylvania,2025,2
1.00,LA,Louisiana,PA,Pennsylvania,2025,2
1.00,LA,Louisiana,PA,Pennsylvania,2025,2
1.00,LA,Louisiana,PA,Pennsylvania,2025,2
1.00,LA,Louisiana,PA,Pennsylvania,2025,2
1.00,LA,Louisiana,PA,Pennsylvania,2025,2
1.00,LA,Louisiana,PA,Pennsylvania,2025,2
1.00,LA,Louisiana,PA,Pennsylvania,2025,2
1.00,LA,Louisiana,PR,Puerto Rico,2025,2
1.00,LA,Louisiana,PR,Puerto Rico,2025,2
1.00,LA,Louisiana,SC,South Carolina,2025,2
1.00,LA,Louisiana,SC,South Carolina,2025,2
1.00,LA,Louisiana,TN,Tennessee,2025,2
1.00,LA,Louisiana,TN,Tennessee,2025,2
1.00,LA,Louisiana,TN,Tennessee,2025,2
1.00,LA,Louisiana,TN,Tennessee,2025,2
1.00,LA,Louisiana,TX,Texas,2025,2
1.00,LA,Louisiana,TX,Texas,2025,2
1.00,LA,Louisiana,TX,Texas,2025,2
1.00,LA,Louisiana,TX,Texas,2025,2
1.00,LA,Louisiana,TX,Texas,2025,2
1.00,LA,Louisiana,TX,Texas,2025,2
1.00,LA,Louisiana,TX,Texas,2025,2
1.00,LA,Louisiana,TX,Texas,2025,2
1.00,LA,Louisiana,TX,Texas,2025,2
1.00,LA,Louisiana,TX,Texas,2025,2
1.00,LA,Louisiana,TX,Texas,2025,2
1.00,LA,Louisiana,TX,Texas,2025,2
1.00,LA,Louisiana,TX,Texas,2025,2
1.00,LA,Louisiana,TX,Texas,2025,2
1.00,LA,Louisiana,TX,Texas,2025,2
1.00,LA,Louisiana,TX,Texas,2025,2
1.00,LA,Louisiana,TX,Texas,2025,2
1.00,LA,Louisiana,TX,Texas,2025,2
1.00,LA,Louisiana,TX,Texas,2025,2
1.00,LA,Louisiana,TX,Texas,2025,2
1.00,LA,Louisiana,TX,Texas,2025,2
1.00,LA,Louisiana,TX,Texas,2025,2
1.00,LA,Louisiana,TX,Texas,2025,2
1.00,LA,Louisiana,TX,Texas,2025,2
1.00,LA,Louisiana,TX,Texas,2025,2
1.00,LA,Louisiana,TX,Texas,2025,2
1.00,LA,Louisiana,TX,Texas,2025,2
1.00,LA,Louisiana,TX,Texas,2025,2
1.00,LA,Louisiana,UT,Utah,2025,2
1.00,LA,Louisiana,VA,Virginia,2025,2
1.00,LA,Louisiana,VA,Virginia,2025,2
1.00,LA,Louisiana,VA,Virginia,2025,2
1.00,LA,Louisiana,VA,Virginia,2025,2
1.00,LA,Louisiana,WA,Washington,2025,2
1.00,MA,Massachusetts,AZ,Arizona,2025,2
1.00,MA,Massachusetts,CA,California,2025,2
1.00,MA,Massachusetts,CA,California,2025,2
1.00,MA,Massachusetts,CA,California,2025,2
1.00,MA,Massachusetts,CA,California,2025,2
1.00,MA,Massachusetts,CA,California,2025,2
1.00,MA,Massachusetts,CA,California,2025,2
1.00,MA,Massachusetts,CO,Colorado,2025,2
1.00,MA,Massachusetts,CO,Colorado,2025,2
1.00,MA,Massachusetts,CO,Colorado,2025,2
1.00,MA,Massachusetts,CT,Connecticut,2025,2
1.00,MA,Massachusetts,CT,Connecticut,2025,2
1.00,MA,Massachusetts,FL,Florida,2025,2
1.00,MA,Massachusetts,FL,Florida,2025,2
1.00,MA,Massachusetts,FL,Florida,2025,2
1.00,MA,Massachusetts,FL,Florida,2025,2
1.00,MA,Massachusetts,FL,Florida,2025,2
1.00,MA,Massachusetts,FL,Florida,2025,2
1.00,MA,Massachusetts,FL,Florida,2025,2
1.00,MA,Massachusetts,FL,Florida,2025,2
1.00,MA,Massachusetts,FL,Florida,2025,2
1.00,MA,Massachusetts,FL,Florida,2025,2
1.00,MA,Massachusetts,FL,Florida,2025,2
1.00,MA,Massachusetts,FL,Florida,2025,2
1.00,MA,Massachusetts,FL,Florida,2025,2
1.00,MA,Massachusetts,FL,Florida,2025,2
1.00,MA,Massachusetts,FL,Florida,2025,2
1.00,MA,Massachusetts,FL,Florida,2025,2
1.00,MA,Massachusetts,FL,Florida,2025,2
1.00,MA,Massachusetts,FL,Florida,2025,2
1.00,MA,Massachusetts,FL,Florida,2025,2
1.00,MA,Massachusetts,FL,Florida,2025,2
1.00,MA,Massachusetts,GA,Georgia,2025,2
1.00,MA,Massachusetts,GA,Georgia,2025,2
1.00,MA,Massachusetts,IL,Illinois,2025,2
1.00,MA,Massachusetts,IN,Indiana,2025,2
1.00,MA,Massachusetts,KY,Kentucky,2025,2
1.00,MA,Massachusetts,LA,Louisiana,2025,2
1.00,MA,Massachusetts,LA,Louisiana,2025,2
1.00,MA,Massachusetts,LA,Louisiana,2025,2
1.00,MA,Massachusetts,MA,Massachusetts,2025,2
1.00,MA,Massachusetts,MA,Massachusetts,2025,2
1.00,MA,Massachusetts,MA,Massachusetts,2025,2
1.00,MA,Massachusetts,MA,Massachusetts,2025,2
1.00,MA,Massachusetts,MA,Massachusetts,2025,2
1.00,MA,Massachusetts,MA,Massachusetts,2025,2
1.00,MA,Massachusetts,MA,Massachusetts,2025,2
1.00,MA,Massachusetts,MA,Massachusetts,2025,2
1.00,MA,Massachusetts,MA,Massachusetts,2025,2
1.00,MA,Massachusetts,ME,Maine,2025,2
1.00,MA,Massachusetts,ME,Maine,2025,2
1.00,MA,Massachusetts,MI,Michigan,2025,2
1.00,MA,Massachusetts,MI,Michigan,2025,2
1.00,MA,Massachusetts,MI,Michigan,2025,2
1.00,MA,Massachusetts,MI,Michigan,2025,2
1.00,MA,Massachusetts,MN,Minnesota,2025,2
1.00,MA,Massachusetts,MN,Minnesota,2025,2
1.00,MA,Massachusetts,MN,Minnesota,2025,2
1.00,MA,Massachusetts,MO,Missouri,2025,2
1.00,MA,Massachusetts,MO,Missouri,2025,2
1.00,MA,Massachusetts,MO,Missouri,2025,2
1.00,MA,Massachusetts,MT,Montana,2025,2
1.00,MA,Massachusetts,NC,North Carolina,2025,2
1.00,MA,Massachusetts,NC,North Carolina,2025,2
1.00,MA,Massachusetts,NC,North Carolina,2025,2
1.00,MA,Massachusetts,NC,North Carolina,2025,2
1.00,MA,Massachusetts,NC,North Carolina,2025,2
1.00,MA,Massachusetts,NC,North Carolina,2025,2
1.00,MA,Massachusetts,NJ,New Jersey,2025,2
1.00,MA,Massachusetts,NJ,New Jersey,2025,2
1.00,MA,Massachusetts,NJ,New Jersey,2025,2
1.00,MA,Massachusetts,NJ,New Jersey,2025,2
1.00,MA,Massachusetts,NJ,New Jersey,2025,2
1.00,MA,Massachusetts,NJ,New Jersey,2025,2
1.00,MA,Massachusetts,NJ,New Jersey,2025,2
1.00,MA,Massachusetts,NJ,New Jersey,2025,2
1.00,MA,Massachusetts,NJ,New Jersey,2025,2
1.00,MA,Massachusetts,NJ,New Jersey,2025,2
1.00,MA,Massachusetts,NJ,New Jersey,2025,2
1.00,MA,Massachusetts,NJ,New Jersey,2025,2
1.00,MA,Massachusetts,NV,Nevada,2025,2
1.00,MA,Massachusetts,NV,Nevada,2025,2
1.00,MA,Massachusetts,NY,New York,2025,2
1.00,MA,Massachusetts,NY,New York,2025,2
1.00,MA,Massachusetts,NY,New York,2025,2
1.00,MA,Massachusetts,NY,New York,2025,2
1.00,MA,Massachusetts,NY,New York,2025,2
1.00,MA,Massachusetts,NY,New York,2025,2
1.00,MA,Massachusetts,NY,New York,2025,2
1.00,MA,Massachusetts,PA,Pennsylvania,2025,2
1.00,MA,Massachusetts,PA,Pennsylvania,2025,2
1.00,MA,Massachusetts,PA,Pennsylvania,2025,2
1.00,MA,Massachusetts,PA,Pennsylvania,2025,2
1.00,MA,Massachusetts,PA,Pennsylvania,2025,2
1.00,MA,Massachusetts,PR,Puerto Rico,2025,2
1.00,MA,Massachusetts,RI,Rhode Island,2025,2
1.00,MA,Massachusetts,RI,Rhode Island,2025,2
1.00,MA,Massachusetts,RI,Rhode Island,2025,2
1.00,MA,Massachusetts,SC,South Carolina,2025,2
1.00,MA,Massachusetts,SC,South Carolina,2025,2
1.00,MA,Massachusetts,TN,Tennessee,2025,2
1.00,MA,Massachusetts,TX,Texas,2025,2
1.00,MA,Massachusetts,TX,Texas,2025,2
1.00,MA,Massachusetts,TX,Texas,2025,2
1.00,MA,Massachusetts,TX,Texas,2025,2
1.00,MA,Massachusetts,TX,Texas,2025,2
1.00,MA,Massachusetts,TX,Texas,2025,2
1.00,MA,Massachusetts,TX,Texas,2025,2
1.00,MA,Massachusetts,TX,Texas,2025,2
1.00,MA,Massachusetts,UT,Utah,2025,2
1.00,MA,Massachusetts,UT,Utah,2025,2
1.00,MA,Massachusetts,UT,Utah,2025,2
1.00,MA,Massachusetts,VA,Virginia,2025,2
1.00,MA,Massachusetts,VA,Virginia,2025,2
1.00,MA,Massachusetts,VA,Virginia,2025,2
1.00,MA,Massachusetts,VA,Virginia,2025,2
1.00,MA,Massachusetts,VA,Virginia,2025,2
1.00,MA,Massachusetts,VA,Virginia,2025,2
1.00,MA,Massachusetts,VT,Vermont,2025,2
1.00,MA,Massachusetts,VT,Vermont,2025,2
1.00,MA,Massachusetts,VT,Vermont,2025,2
1.00,MA,Massachusetts,WA,Washington,2025,2
1.00,MD,Maryland,CA,California,2025,2
1.00,MD,Maryland,CA,California,2025,2
1.00,MD,Maryland,CO,Colorado,2025,2
1.00,MD,Maryland,CO,Colorado,2025,2
1.00,MD,Maryland,FL,Florida,2025,2
1.00,MD,Maryland,FL,Florida,2025,2
1.00,MD,Maryland,FL,Florida,2025,2
1.00,MD,Maryland,FL,Florida,2025,2
1.00,MD,Maryland,FL,Florida,2025,2
1.00,MD,Maryland,FL,Florida,2025,2
1.00,MD,Maryland,IA,Iowa,2025,2
1.00,MD,Maryland,IL,Illinois,2025,2
1.00,MD,Maryland,IL,Illinois,2025,2
1.00,MD,Maryland,IL,Illinois,2025,2
1.00,MD,Maryland,LA,Louisiana,2025,2
1.00,MD,Maryland,MA,Massachusetts,2025,2
1.00,MD,Maryland,MA,Massachusetts,2025,2
1.00,MD,Maryland,MA,Massachusetts,2025,2
1.00,MD,Maryland,MD,Maryland,2025,2
1.00,MD,Maryland,MI,Michigan,2025,2
1.00,MD,Maryland,MI,Michigan,2025,2
1.00,MD,Maryland,MI,Michigan,2025,2
1.00,MD,Maryland,MI,Michigan,2025,2
1.00,MD,Maryland,MN,Minnesota,2025,2
1.00,MD,Maryland,MS,Mississippi,2025,2
1.00,MD,Maryland,NC,North Carolina,2025,2
1.00,MD,Maryland,NC,North Carolina,2025,2
1.00,MD,Maryland,NY,New York,2025,2
1.00,MD,Maryland,NY,New York,2025,2
1.00,MD,Maryland,NY,New York,2025,2
1.00,MD,Maryland,NY,New York,2025,2
1.00,MD,Maryland,NY,New York,2025,2
1.00,MD,Maryland,OH,Ohio,2025,2
1.00,MD,Maryland,OK,Oklahoma,2025,2
1.00,MD,Maryland,OR,Oregon,2025,2
1.00,MD,Maryland,PA,Pennsylvania,2025,2
1.00,MD,Maryland,PA,Pennsylvania,2025,2
1.00,MD,Maryland,PA,Pennsylvania,2025,2
1.00,MD,Maryland,PA,Pennsylvania,2025,2
1.00,MD,Maryland,PA,Pennsylvania,2025,2
1.00,MD,Maryland,SC,South Carolina,2025,2
1.00,MD,Maryland,TN,Tennessee,2025,2
1.00,MD,Maryland,TN,Tennessee,2025,2
1.00,MD,Maryland,TN,Tennessee,2025,2
1.00,MD,Maryland,TX,Texas,2025,2
1.00,MD,Maryland,TX,Texas,2025,2
1.00,MD,Maryland,UT,Utah,2025,2
1.00,MD,Maryland,VA,Virginia,2025,2
1.00,MD,Maryland,VA,Virginia,2025,2
1.00,MD,Maryland,VA,Virginia,2025,2
1.00,MD,Maryland,VA,Virginia,2025,2
1.00,MD,Maryland,VA,Virginia,2025,2
1.00,MD,Maryland,VA,Virginia,2025,2
1.00,MD,Maryland,VA,Virginia,2025,2
1.00,MD,Maryland,VA,Virginia,2025,2
1.00,MD,Maryland,WA,Washington,2025,2
1.00,ME,Maine,CT,Connecticut,2025,2
1.00,ME,Maine,FL,Florida,2025,2
1.00,ME,Maine,FL,Florida,2025,2
1.00,ME,Maine,FL,Florida,2025,2
1.00,ME,Maine,FL,Florida,2025,2
1.00,ME,Maine,FL,Florida,2025,2
1.00,ME,Maine,FL,Florida,2025,2
1.00,ME,Maine,GA,Georgia,2025,2
1.00,ME,Maine,MA,Massachusetts,2025,2
1.00,ME,Maine,MD,Maryland,2025,2
1.00,ME,Maine,MN,Minnesota,2025,2
1.00,ME,Maine,NJ,New Jersey,2025,2
1.00,ME,Maine,NJ,New Jersey,2025,2
1.00,ME,Maine,NY,New York,2025,2
1.00,ME,Maine,PA,Pennsylvania,2025,2
1.00,ME,Maine,PA,Pennsylvania,2025,2
1.00,ME,Maine,TN,Tennessee,2025,2
1.00,ME,Maine,VA,Virginia,2025,2
1.00,ME,Maine,VA,Virginia,2025,2
1.00,ME,Maine,VT,Vermont,2025,2
1.00,MI,Michigan,AL,Alabama,2025,2
1.00,MI,Michigan,AL,Alabama,2025,2
1.00,MI,Michigan,AL,Alabama,2025,2
1.00,MI,Michigan,AL,Alabama,2025,2
1.00,MI,Michigan,AL,Alabama,2025,2
1.00,MI,Michigan,AL,Alabama,2025,2
1.00,MI,Michigan,AR,Arkansas,2025,2
1.00,MI,Michigan,AZ,Arizona,2025,2
1.00,MI,Michigan,AZ,Arizona,2025,2
1.00,MI,Michigan,AZ,Arizona,2025,2
1.00,MI,Michigan,AZ,Arizona,2025,2
1.00,MI,Michigan,CA,California,2025,2
1.00,MI,Michigan,CA,California,2025,2
1.00,MI,Michigan,CA,California,2025,2
1.00,MI,Michigan,CA,California,2025,2
1.00,MI,Michigan,CO,Colorado,2025,2
1.00,MI,Michigan,CO,Colorado,2025,2
1.00,MI,Michigan,CO,Colorado,2025,2
1.00,MI,Michigan,CT,Connecticut,2025,2
1.00,MI,Michigan,CT,Connecticut,2025,2
1.00,MI,Michigan,CT,Connecticut,2025,2
1.00,MI,Michigan,FL,Florida,2025,2
1.00,MI,Michigan,FL,Florida,2025,2
1.00,MI,Michigan,FL,Florida,2025,2
1.00,MI,Michigan,FL,Florida,2025,2
1.00,MI,Michigan,FL,Florida,2025,2
1.00,MI,Michigan,FL,Florida,2025,2
1.00,MI,Michigan,FL,Florida,2025,2
1.00,MI,Michigan,FL,Florida,2025,2
1.00,MI,Michigan,FL,Florida,2025,2
1.00,MI,Michigan,FL,Florida,2025,2
1.00,MI,Michigan,GA,Georgia,2025,2
1.00,MI,Michigan,GA,Georgia,2025,2
1.00,MI,Michigan,GA,Georgia,2025,2
1.00,MI,Michigan,GA,Georgia,2025,2
1.00,MI,Michigan,GA,Georgia,2025,2
1.00,MI,Michigan,GA,Georgia,2025,2
1.00,MI,Michigan,GA,Georgia,2025,2
1.00,MI,Michigan,GA,Georgia,2025,2
1.00,MI,Michigan,GA,Georgia,2025,2
1.00,MI,Michigan,IA,Iowa,2025,2
1.00,MI,Michigan,IL,Illinois,2025,2
1.00,MI,Michigan,IL,Illinois,2025,2
1.00,MI,Michigan,IL,Illinois,2025,2
1.00,MI,Michigan,IL,Illinois,2025,2
1.00,MI,Michigan,IL,Illinois,2025,2
1.00,MI,Michigan,IL,Illinois,2025,2
1.00,MI,Michigan,IL,Illinois,2025,2
1.00,MI,Michigan,IL,Illinois,2025,2
1.00,MI,Michigan,IL,Illinois,2025,2
1.00,MI,Michigan,IL,Illinois,2025,2
1.00,MI,Michigan,IL,Illinois,2025,2
1.00,MI,Michigan,IL,Illinois,2025,2
1.00,MI,Michigan,IL,Illinois,2025,2
1.00,MI,Michigan,IL,Illinois,2025,2
1.00,MI,Michigan,IN,Indiana,2025,2
1.00,MI,Michigan,IN,Indiana,2025,2
1.00,MI,Michigan,IN,Indiana,2025,2
1.00,MI,Michigan,IN,Indiana,2025,2
1.00,MI,Michigan,IN,Indiana,2025,2
1.00,MI,Michigan,IN,Indiana,2025,2
1.00,MI,Michigan,KS,Kansas,2025,2
1.00,MI,Michigan,KY,Kentucky,2025,2
1.00,MI,Michigan,KY,Kentucky,2025,2
1.00,MI,Michigan,KY,Kentucky,2025,2
1.00,MI,Michigan,KY,Kentucky,2025,2
1.00,MI,Michigan,KY,Kentucky,2025,2
1.00,MI,Michigan,KY,Kentucky,2025,2
1.00,MI,Michigan,KY,Kentucky,2025,2
1.00,MI,Michigan,LA,Louisiana,2025,2
1.00,MI,Michigan,LA,Louisiana,2025,2
1.00,MI,Michigan,LA,Louisiana,2025,2
1.00,MI,Michigan,MA,Massachusetts,2025,2
1.00,MI,Michigan,MA,Massachusetts,2025,2
1.00,MI,Michigan,MA,Massachusetts,2025,2
1.00,MI,Michigan,MA,Massachusetts,2025,2
1.00,MI,Michigan,MA,Massachusetts,2025,2
1.00,MI,Michigan,MD,Maryland,2025,2
1.00,MI,Michigan,MD,Maryland,2025,2
1.00,MI,Michigan,MD,Maryland,2025,2
1.00,MI,Michigan,MD,Maryland,2025,2
1.00,MI,Michigan,MD,Maryland,2025,2
1.00,MI,Michigan,ME,Maine,2025,2
1.00,MI,Michigan,MI,Michigan,2025,2
1.00,MI,Michigan,MI,Michigan,2025,2
1.00,MI,Michigan,MI,Michigan,2025,2
1.00,MI,Michigan,MI,Michigan,2025,2
1.00,MI,Michigan,MI,Michigan,2025,2
1.00,MI,Michigan,MI,Michigan,2025,2
1.00,MI,Michigan,MI,Michigan,2025,2
1.00,MI,Michigan,MI,Michigan,2025,2
1.00,MI,Michigan,MI,Michigan,2025,2
1.00,MI,Michigan,MI,Michigan,2025,2
1.00,MI,Michigan,MI,Michigan,2025,2
1.00,MI,Michigan,MI,Michigan,2025,2
1.00,MI,Michigan,MI,Michigan,2025,2
1.00,MI,Michigan,MI,Michigan,2025,2
1.00,MI,Michigan,MI,Michigan,2025,2
1.00,MI,Michigan,MI,Michigan,2025,2
1.00,MI,Michigan,MI,Michigan,2025,2
1.00,MI,Michigan,MI,Michigan,2025,2
1.00,MI,Michigan,MI,Michigan,2025,2
1.00,MI,Michigan,MI,Michigan,2025,2
1.00,MI,Michigan,MN,Minnesota,2025,2
1.00,MI,Michigan,MN,Minnesota,2025,2
1.00,MI,Michigan,MN,Minnesota,2025,2
1.00,MI,Michigan,MN,Minnesota,2025,2
1.00,MI,Michigan,MN,Minnesota,2025,2
1.00,MI,Michigan,MN,Minnesota,2025,2
1.00,MI,Michigan,MN,Minnesota,2025,2
1.00,MI,Michigan,MO,Missouri,2025,2
1.00,MI,Michigan,MO,Missouri,2025,2
1.00,MI,Michigan,MS,Mississippi,2025,2
1.00,MI,Michigan,NC,North Carolina,2025,2
1.00,MI,Michigan,NE,Nebraska,2025,2
1.00,MI,Michigan,NH,New Hampshire,2025,2
1.00,MI,Michigan,NH,New Hampshire,2025,2
1.00,MI,Michigan,NJ,New Jersey,2025,2
1.00,MI,Michigan,NJ,New Jersey,2025,2
1.00,MI,Michigan,NJ,New Jersey,2025,2
1.00,MI,Michigan,NJ,New Jersey,2025,2
1.00,MI,Michigan,NJ,New Jersey,2025,2
1.00,MI,Michigan,NJ,New Jersey,2025,2
1.00,MI,Michigan,NV,Nevada,2025,2
1.00,MI,Michigan,NV,Nevada,2025,2
1.00,MI,Michigan,NY,New York,2025,2
1.00,MI,Michigan,NY,New York,2025,2
1.00,MI,Michigan,NY,New York,2025,2
1.00,MI,Michigan,NY,New York,2025,2
1.00,MI,Michigan,NY,New York,2025,2
1.00,MI,Michigan,NY,New York,2025,2
1.00,MI,Michigan,NY,New York,2025,2
1.00,MI,Michigan,NY,New York,2025,2
1.00,MI,Michigan,OH,Ohio,2025,2
1.00,MI,Michigan,OH,Ohio,2025,2
1.00,MI,Michigan,OH,Ohio,2025,2
1.00,MI,Michigan,OH,Ohio,2025,2
1.00,MI,Michigan,OH,Ohio,2025,2
1.00,MI,Michigan,OH,Ohio,2025,2
1.00,MI,Michigan,OH,Ohio,2025,2
1.00,MI,Michigan,OH,Ohio,2025,2
1.00,MI,Michigan,OH,Ohio,2025,2
1.00,MI,Michigan,OH,Ohio,2025,2
1.00,MI,Michigan,OK,Oklahoma,2025,2
1.00,MI,Michigan,PA,Pennsylvania,2025,2
1.00,MI,Michigan,PA,Pennsylvania,2025,2
1.00,MI,Michigan,PA,Pennsylvania,2025,2
1.00,MI,Michigan,PA,Pennsylvania,2025,2
1.00,MI,Michigan,PR,Puerto Rico,2025,2
1.00,MI,Michigan,SC,South Carolina,2025,2
1.00,MI,Michigan,SC,South Carolina,2025,2
1.00,MI,Michigan,TN,Tennessee,2025,2
1.00,MI,Michigan,TN,Tennessee,2025,2
1.00,MI,Michigan,TN,Tennessee,2025,2
1.00,MI,Michigan,TN,Tennessee,2025,2
1.00,MI,Michigan,TX,Texas,2025,2
1.00,MI,Michigan,TX,Texas,2025,2
1.00,MI,Michigan,TX,Texas,2025,2
1.00,MI,Michigan,TX,Texas,2025,2
1.00,MI,Michigan,TX,Texas,2025,2
1.00,MI,Michigan,TX,Texas,2025,2
1.00,MI,Michigan,TX,Texas,2025,2
1.00,MI,Michigan,TX,Texas,2025,2
1.00,MI,Michigan,TX,Texas,2025,2
1.00,MI,Michigan,TX,Texas,2025,2
1.00,MI,Michigan,TX,Texas,2025,2
1.00,MI,Michigan,UT,Utah,2025,2
1.00,MI,Michigan,UT,Utah,2025,2
1.00,MI,Michigan,UT,Utah,2025,2
1.00,MI,Michigan,VA,Virginia,2025,2
1.00,MI,Michigan,VA,Virginia,2025,2
1.00,MI,Michigan,VA,Virginia,2025,2
1.00,MI,Michigan,VA,Virginia,2025,2
1.00,MI,Michigan,VT,Vermont,2025,2
1.00,MI,Michigan,WI,Wisconsin,2025,2
1.00,MI,Michigan,WI,Wisconsin,2025,2
1.00,MI,Michigan,WI,Wisconsin,2025,2
1.00,MI,Michigan,WI,Wisconsin,2025,2
1.00,MI,Michigan,WI,Wisconsin,2025,2
1.00,MI,Michigan,WI,Wisconsin,2025,2
1.00,MI,Michigan,WI,Wisconsin,2025,2
1.00,MI,Michigan,WI,Wisconsin,2025,2
1.00,MI,Michigan,WI,Wisconsin,2025,2
1.00,MN,Minnesota,AR,Arkansas,2025,2
1.00,MN,Minnesota,AZ,Arizona,2025,2
1.00,MN,Minnesota,AZ,Arizona,2025,2
1.00,MN,Minnesota,AZ,Arizona,2025,2
1.00,MN,Minnesota,AZ,Arizona,2025,2
1.00,MN,Minnesota,AZ,Arizona,2025,2
1.00,MN,Minnesota,CA,California,2025,2
1.00,MN,Minnesota,CA,California,2025,2
1.00,MN,Minnesota,CA,California,2025,2
1.00,MN,Minnesota,CA,California,2025,2
1.00,MN,Minnesota,CA,California,2025,2
1.00,MN,Minnesota,CA,California,2025,2
1.00,MN,Minnesota,CA,California,2025,2
1.00,MN,Minnesota,CA,California,2025,2
1.00,MN,Minnesota,CA,California,2025,2
1.00,MN,Minnesota,CA,California,2025,2
1.00,MN,Minnesota,CO,Colorado,2025,2
1.00,MN,Minnesota,CO,Colorado,2025,2
1.00,MN,Minnesota,CO,Colorado,2025,2
1.00,MN,Minnesota,FL,Florida,2025,2
1.00,MN,Minnesota,FL,Florida,2025,2
1.00,MN,Minnesota,FL,Florida,2025,2
1.00,MN,Minnesota,FL,Florida,2025,2
1.00,MN,Minnesota,FL,Florida,2025,2
1.00,MN,Minnesota,FL,Florida,2025,2
1.00,MN,Minnesota,FL,Florida,2025,2
1.00,MN,Minnesota,FL,Florida,2025,2
1.00,MN,Minnesota,GA,Georgia,2025,2
1.00,MN,Minnesota,GA,Georgia,2025,2
1.00,MN,Minnesota,GA,Georgia,2025,2
1.00,MN,Minnesota,GA,Georgia,2025,2
1.00,MN,Minnesota,GA,Georgia,2025,2
1.00,MN,Minnesota,GA,Georgia,2025,2
1.00,MN,Minnesota,GA,Georgia,2025,2
1.00,MN,Minnesota,GA,Georgia,2025,2
